id,Name,Fueltype,Technology,Set,Country,Capacity,lat,lon,DateIn,DateOut
mastr_SEE976494000249,mastr_SEE976494000249,Bioenergy,steam turbine,PP,DE,6.1,48.522168,11.505549,2001.0,
mastr_SEE939989113299,mastr_SEE939989113299,Bioenergy,steam turbine,PP,DE,2.0,54.64,9.258,2018.0,
mastr_SEE963695791632,mastr_SEE963695791632,Bioenergy,steam turbine,PP,DE,2.532,49.776,6.586,2020.0,
mastr_SEE900106636144,mastr_SEE900106636144,Bioenergy,steam turbine,PP,DE,2.0,54.181,12.816,2017.0,
mastr_SEE933990743162,mastr_SEE933990743162,Bioenergy,steam turbine,PP,DE,2.3,54.389339,9.985324,2020.0,
mastr_SEE909480635361,mastr_SEE909480635361,Bioenergy,steam turbine,PP,DE,2.0,54.109,12.282,2018.0,
mastr_SEE976573882100,mastr_SEE976573882100,Bioenergy,steam turbine,PP,DE,2.0,52.643,8.674,2019.0,
mastr_SEE907850147001,mastr_SEE907850147001,Bioenergy,steam turbine,PP,DE,2.35,54.582992,9.316541,2018.0,
mastr_SEE943632456749,mastr_SEE943632456749,Bioenergy,steam turbine,PP,DE,6.5,49.362288,9.07865,2008.0,
mastr_SEE971815308165,mastr_SEE971815308165,Bioenergy,steam turbine,PP,DE,4.3,48.024875,11.605477,2000.0,
mastr_SEE954065901232,mastr_SEE954065901232,Bioenergy,steam turbine,PP,DE,2.05,50.987856,12.950514,1999.0,
mastr_SEE925648480314,mastr_SEE925648480314,Bioenergy,steam turbine,PP,DE,3.293,51.428,6.867,2014.0,
mastr_SEE939521298415,mastr_SEE939521298415,Bioenergy,steam turbine,PP,DE,4.397,51.428652,7.012232,2013.0,
mastr_SEE991247859455,mastr_SEE991247859455,Bioenergy,steam turbine,PP,DE,2.58,50.239,7.156,1999.0,
mastr_SEE989520528877,mastr_SEE989520528877,Bioenergy,steam turbine,PP,DE,18.1,51.489714,10.413338,2005.0,
mastr_SEE903410580158,mastr_SEE903410580158,Bioenergy,steam turbine,PP,DE,2.0,51.058902,12.684723,2013.0,
mastr_SEE970991401325,mastr_SEE970991401325,Bioenergy,steam turbine,PP,DE,2.0,52.634,14.407,2012.0,
mastr_SEE949066398716,mastr_SEE949066398716,Bioenergy,steam turbine,PP,DE,5.6,48.311,11.65,2003.0,
mastr_SEE904677108444,mastr_SEE904677108444,Bioenergy,steam turbine,PP,DE,3.44,48.325679,9.331597,1995.0,
mastr_SEE905767085751,mastr_SEE905767085751,Bioenergy,steam turbine,PP,DE,4.405,51.104001,9.556154,2014.0,
mastr_SEE991312591846,mastr_SEE991312591846,Bioenergy,steam turbine,PP,DE,2.3,51.104252,9.558985,2014.0,
mastr_SEE918589253963,mastr_SEE918589253963,Bioenergy,steam turbine,PP,DE,2.0,51.821893,11.264875,2019.0,
mastr_SEE922389316407,mastr_SEE922389316407,Bioenergy,steam turbine,PP,DE,8.365,52.067487,13.512318,2009.0,
mastr_SEE956116560252,mastr_SEE956116560252,Bioenergy,steam turbine,PP,DE,7.2,49.011682,9.674875,2009.0,
mastr_SEE907419360698,mastr_SEE907419360698,Bioenergy,steam turbine,PP,DE,3.07,51.579107,6.757941,2019.0,
mastr_SEE934879768511,mastr_SEE934879768511,Bioenergy,steam turbine,PP,DE,5.24,48.325679,9.331597,2001.0,
mastr_SEE945704391279,mastr_SEE945704391279,Bioenergy,steam turbine,PP,DE,2.97,51.88382,8.947575,2018.0,
mastr_SEE929069715185,mastr_SEE929069715185,Bioenergy,steam turbine,PP,DE,18.0,51.412889,7.487861,2004.0,
mastr_SEE991019427196,mastr_SEE991019427196,Bioenergy,steam turbine,PP,DE,7.07,50.996166,13.842866,2003.0,
mastr_SEE951434743592,mastr_SEE951434743592,Bioenergy,steam turbine,PP,DE,5.5,47.956321,12.607041,2004.0,
mastr_SEE904832659149,mastr_SEE904832659149,Bioenergy,steam turbine,PP,DE,5.43,50.69782,10.943419,2005.0,
mastr_SEE940195269939,mastr_SEE940195269939,Bioenergy,steam turbine,PP,DE,7.5,49.50128,9.314334,2003.0,
mastr_SEE903171052819,mastr_SEE903171052819,Bioenergy,steam turbine,PP,DE,12.89,50.49761,11.65497,2008.0,
mastr_SEE914474474840,mastr_SEE914474474840,Bioenergy,steam turbine,PP,DE,7.72,51.852444,6.885971,2006.0,
mastr_SEE933767950021,mastr_SEE933767950021,Bioenergy,steam turbine,PP,DE,3.705,51.852444,6.885971,2006.0,
mastr_SEE928894621579,mastr_SEE928894621579,Bioenergy,steam turbine,PP,DE,2.3,49.942054,9.065093,2002.0,
mastr_SEE979656996589,mastr_SEE979656996589,Bioenergy,steam turbine,PP,DE,15.7,48.628357,10.200603,2004.0,
mastr_SEE952484445108,mastr_SEE952484445108,Bioenergy,steam turbine,PP,DE,2.4,53.37101,7.752882,2012.0,
mastr_SEE930306010543,mastr_SEE930306010543,Bioenergy,steam turbine,PP,DE,12.3,48.896998,8.725477,2004.0,
mastr_SEE907030791383,mastr_SEE907030791383,Bioenergy,steam turbine,PP,DE,10.5,50.043276,8.2625,2013.0,
mastr_SEE922518617825,mastr_SEE922518617825,Bioenergy,steam turbine,PP,DE,7.94,48.583032,7.819465,2002.0,
mastr_SEE950688444200,mastr_SEE950688444200,Bioenergy,steam turbine,PP,DE,2.6,48.58289,7.81878,2011.0,
mastr_SEE908288926947,mastr_SEE908288926947,Bioenergy,steam turbine,PP,DE,4.95,50.711593,12.507594,2012.0,
mastr_SEE909373287806,mastr_SEE909373287806,Bioenergy,steam turbine,PP,DE,9.4,47.825536,10.876352,1999.0,
mastr_SEE914914333461,mastr_SEE914914333461,Bioenergy,steam turbine,PP,DE,3.045,50.163217,8.040417,2013.0,
mastr_SEE953844515097,mastr_SEE953844515097,Bioenergy,steam turbine,PP,DE,2.1,49.828501,12.320498,2007.0,
mastr_SEE939643489500,mastr_SEE939643489500,Bioenergy,steam turbine,PP,DE,20.0,50.7021,8.0731,2006.0,
mastr_SEE972034775981,mastr_SEE972034775981,Bioenergy,steam turbine,PP,DE,18.0,51.604216,7.250568,2004.0,
mastr_SEE998909352200,mastr_SEE998909352200,Bioenergy,steam turbine,PP,DE,10.6,52.618643,6.871931,2013.0,
mastr_SEE930197122479,mastr_SEE930197122479,Bioenergy,steam turbine,PP,DE,19.7,53.14531,12.369299,2002.0,
mastr_SEE964041814975,mastr_SEE964041814975,Bioenergy,steam turbine,PP,DE,20.0,52.852556,13.777591,2006.0,
mastr_SEE929189729697,mastr_SEE929189729697,Bioenergy,steam turbine,PP,DE,2.679,47.885392,10.611708,2013.0,
mastr_SEE950132255796,mastr_SEE950132255796,Bioenergy,steam turbine,PP,DE,17.0,53.855534,8.717032,2023.0,
mastr_SEE977990779479,mastr_SEE977990779479,Bioenergy,steam turbine,PP,DE,3.36,54.170316,9.010546,2020.0,
mastr_SEE967845229167,mastr_SEE967845229167,Bioenergy,steam turbine,PP,DE,7.6,51.690493,6.156149,2012.0,
mastr_SEE986352162149,mastr_SEE986352162149,Bioenergy,steam turbine,PP,DE,7.47,53.222884,8.458721,2014.0,
mastr_SEE910605213357,mastr_SEE910605213357,Bioenergy,steam turbine,PP,DE,7.6,50.441014,7.461959,2004.0,
mastr_SEE967763227863,mastr_SEE967763227863,Bioenergy,steam turbine,PP,DE,2.0,51.613642,6.218849,2019.0,
mastr_SEE979430977858,mastr_SEE979430977858,Bioenergy,steam turbine,PP,DE,5.969,49.43854,11.060277,2012.0,
mastr_SEE943096190258,mastr_SEE943096190258,Bioenergy,steam turbine,PP,DE,11.33,50.12841,8.767352,2004.0,
mastr_SEE932748872758,mastr_SEE932748872758,Bioenergy,steam turbine,PP,DE,8.0,51.493343,10.801057,2017.0,
mastr_SEE938249792892,mastr_SEE938249792892,Bioenergy,steam turbine,PP,DE,2.0,51.818526,6.802024,2019.0,
mastr_SEE996550718352,mastr_SEE996550718352,Bioenergy,steam turbine,PP,DE,2.7,48.765706,13.064334,2014.0,
mastr_SEE963459156257,mastr_SEE963459156257,Bioenergy,steam turbine,PP,DE,2.2,51.59761,14.404918,2005.0,
mastr_SEE985107237163,mastr_SEE985107237163,Bioenergy,steam turbine,PP,DE,4.95,51.554257,12.952358,2013.0,
mastr_SEE957262802302,mastr_SEE957262802302,Bioenergy,steam turbine,PP,DE,4.95,51.554257,12.952358,2014.0,
mastr_SEE912681231416,mastr_SEE912681231416,Bioenergy,steam turbine,PP,DE,2.578,51.554257,12.952358,2009.0,
mastr_SEE954787876719,mastr_SEE954787876719,Bioenergy,steam turbine,PP,DE,4.5,53.149251,12.380599,1994.0,
mastr_SEE924682614181,mastr_SEE924682614181,Bioenergy,steam turbine,PP,DE,94.515,52.725965,12.0103,2004.0,
mastr_SEE934189578992,mastr_SEE934189578992,Bioenergy,steam turbine,PP,DE,15.8,52.182234,14.256328,2001.0,
mastr_SEE929516405690,mastr_SEE929516405690,Bioenergy,steam turbine,PP,DE,18.5,51.619416,7.472065,2006.0,
mastr_SEE922914399295,mastr_SEE922914399295,Bioenergy,steam turbine,PP,DE,53.1,50.402077,11.70039,1999.0,
mastr_SEE919205109794,mastr_SEE919205109794,Bioenergy,steam turbine,PP,DE,2.0,53.514326,10.208893,2008.0,
mastr_SEE912857331322,mastr_SEE912857331322,Bioenergy,steam turbine,PP,DE,2.3,52.504011,7.943742,2022.0,
mastr_SEE927858822632,mastr_SEE927858822632,Bioenergy,steam turbine,PP,DE,13.212,48.269758,9.727243,1990.0,
mastr_SEE926614659772,mastr_SEE926614659772,Bioenergy,steam turbine,PP,DE,20.8,52.619837,6.873123,2006.0,
mastr_SEE987904122949,mastr_SEE987904122949,Bioenergy,steam turbine,PP,DE,5.0,50.994959,8.320819,2009.0,
mastr_SEE946556052639,mastr_SEE946556052639,Bioenergy,steam turbine,PP,DE,18.3,50.858452,6.836082,2023.0,
mastr_SEE924295510405,mastr_SEE924295510405,Bioenergy,steam turbine,PP,DE,4.39,47.845887,12.15928,2001.0,
mastr_SEE931058179427,mastr_SEE931058179427,Bioenergy,steam turbine,PP,DE,5.36,47.845887,12.15928,2002.0,
mastr_SEE974028099271,mastr_SEE974028099271,Bioenergy,steam turbine,PP,DE,4.96,52.507626,12.844879,2004.0,
mastr_SEE931494186256,mastr_SEE931494186256,Bioenergy,steam turbine,PP,DE,18.3,53.905647,11.451388,2023.0,
mastr_SEE914234024018,mastr_SEE914234024018,Bioenergy,steam turbine,PP,DE,5.0,48.77178,8.08577,2005.0,
mastr_SEE900351206932,mastr_SEE900351206932,Bioenergy,steam turbine,PP,DE,2.0,54.738649,9.765653,2020.0,
mastr_SEE944498947082,mastr_SEE944498947082,Bioenergy,steam turbine,PP,DE,11.5,51.465983,13.504711,2004.0,
mastr_SEE917858474627,mastr_SEE917858474627,Bioenergy,steam turbine,PP,DE,4.54,49.486535,11.773324,2006.0,
mastr_SEE946567664012,mastr_SEE946567664012,Bioenergy,steam turbine,PP,DE,2.0,51.382099,10.339433,2013.0,
mastr_SEE932986742752,mastr_SEE932986742752,Bioenergy,steam turbine,PP,DE,4.8,53.633017,13.833289,2013.0,
mastr_SEE990151320914,mastr_SEE990151320914,Bioenergy,steam turbine,PP,DE,15.13,48.795846,11.511039,2007.0,
mastr_SEE981930155162,mastr_SEE981930155162,Bioenergy,steam turbine,PP,DE,2.0,50.989098,6.985731,2012.0,
mastr_SEE971418542089,mastr_SEE971418542089,Bioenergy,steam turbine,PP,DE,2.0,50.989098,6.985731,2011.0,
mastr_SEE917401086437,mastr_SEE917401086437,Bioenergy,steam turbine,PP,DE,2.0,50.989098,6.985731,2012.0,
mastr_SEE947020088925,mastr_SEE947020088925,Bioenergy,steam turbine,PP,DE,5.552,51.2296,14.9227,2020.0,
mastr_SEE946702027146,mastr_SEE946702027146,Bioenergy,steam turbine,PP,DE,2.9,49.476408,7.818095,2005.0,
mastr_SEE983985670508,mastr_SEE983985670508,Bioenergy,steam turbine,PP,DE,7.5,49.603476,7.17144,2003.0,
mastr_SEE926296497143,mastr_SEE926296497143,Bioenergy,steam turbine,PP,DE,2.0,51.586436,6.248324,2020.0,
mastr_SEE914631714826,mastr_SEE914631714826,Bioenergy,steam turbine,PP,DE,5.8,51.546368,11.493073,2002.0,
mastr_SEE949722532379,mastr_SEE949722532379,Bioenergy,steam turbine,PP,DE,2.004,53.686359,13.204528,2020.0,
mastr_SEE963815106018,mastr_SEE963815106018,Bioenergy,steam turbine,PP,DE,45.762,52.725965,12.0103,2004.0,
mastr_SEE948644814105,mastr_SEE948644814105,Bioenergy,steam turbine,PP,DE,2.0,52.218041,11.302955,2021.0,
mastr_SEE956906670420,mastr_SEE956906670420,Bioenergy,steam turbine,PP,DE,18.472,51.620918,7.628967,2005.0,
mastr_SEE938639845887,mastr_SEE938639845887,Bioenergy,steam turbine,PP,DE,21.634,52.424479,13.516401,2004.0,
mastr_SEE985898250617,mastr_SEE985898250617,Bioenergy,steam turbine,PP,DE,2.0,48.865639,9.04634,2013.0,
mastr_SEE966137165473,mastr_SEE966137165473,Bioenergy,steam turbine,PP,DE,3.2,49.406156,8.6481,2013.0,
mastr_SEE965501104513,mastr_SEE965501104513,Bioenergy,steam turbine,PP,DE,2.679,53.835114,10.700063,2014.0,
mastr_SEE946792488896,mastr_SEE946792488896,Bioenergy,steam turbine,PP,DE,4.994,51.357107,9.008072,2009.0,
mastr_SEE997271267877,mastr_SEE997271267877,Bioenergy,steam turbine,PP,DE,4.994,51.929845,10.336656,2009.0,
mastr_SEE981195463057,mastr_SEE981195463057,Bioenergy,steam turbine,PP,DE,4.994,51.396528,12.291429,2009.0,
mastr_SEE925648472135,mastr_SEE925648472135,Bioenergy,steam turbine,PP,DE,4.994,51.303565,14.822496,2010.0,
mastr_SEE905192937625,mastr_SEE905192937625,Bioenergy,steam turbine,PP,DE,4.994,52.485032,8.056893,2010.0,
mastr_SEE908604539295,mastr_SEE908604539295,Bioenergy,steam turbine,PP,DE,4.35,50.316712,9.444868,2011.0,
mastr_SEE948345343607,mastr_SEE948345343607,Bioenergy,steam turbine,PP,DE,2.6,48.633427,13.108934,2012.0,
mastr_SEE947499366487,mastr_SEE947499366487,Bioenergy,steam turbine,PP,DE,2.0,54.242939,10.569609,2020.0,
mastr_SEE916134140720,mastr_SEE916134140720,Bioenergy,steam turbine,PP,DE,20.0,52.54612,9.115922,2003.0,
mastr_SEE987494285147,mastr_SEE987494285147,Bioenergy,steam turbine,PP,DE,2.0,50.936093,6.835177,2012.0,
mastr_SEE947118003595,mastr_SEE947118003595,Bioenergy,steam turbine,PP,DE,9.0,52.418192,10.172085,2020.0,
mastr_SEE971866463226,mastr_SEE971866463226,Bioenergy,steam turbine,PP,DE,2.0,49.605009,9.881167,2020.0,
mastr_SEE964448645769,mastr_SEE964448645769,Bioenergy,steam turbine,PP,DE,18.3,51.507542,12.300039,2004.0,
mastr_SEE950821721519,mastr_SEE950821721519,Bioenergy,steam turbine,PP,DE,2.6,51.05916,6.214487,2007.0,
mastr_SEE914869842889,mastr_SEE914869842889,Bioenergy,steam turbine,PP,DE,4.75,48.558954,12.187272,2000.0,
mastr_SEE981351966712,mastr_SEE981351966712,Bioenergy,steam turbine,PP,DE,2.004,50.5403,7.1239,2012.0,
mastr_SEE907276435515,mastr_SEE907276435515,Bioenergy,steam turbine,PP,DE,16.1,49.524198,8.451864,2003.0,
mastr_SEE955696590697,mastr_SEE955696590697,Bioenergy,steam turbine,PP,DE,17.7,52.304855,13.635982,2003.0,
mastr_SEE914934898520,mastr_SEE914934898520,Bioenergy,steam turbine,PP,DE,4.3,51.951124,8.874786,2014.0,
mastr_SEE918648599230,mastr_SEE918648599230,Bioenergy,steam turbine,PP,DE,19.5,48.455489,11.796122,2003.0,
mastr_SEE939904853804,mastr_SEE939904853804,Bioenergy,steam turbine,PP,DE,2.0,51.82151,6.575856,2020.0,
mastr_SEE994315562448,mastr_SEE994315562448,Bioenergy,steam turbine,PP,DE,2.75,51.471866,6.636639,2009.0,
mastr_SEE988558018985,mastr_SEE988558018985,Bioenergy,steam turbine,PP,DE,9.18,51.828579,8.309303,2001.0,
mastr_SEE978014721818,mastr_SEE978014721818,Bioenergy,steam turbine,PP,DE,2.786,51.511719,6.846322,2011.0,
mastr_SEE970551575312,mastr_SEE970551575312,Bioenergy,steam turbine,PP,DE,9.76,48.52469,11.171101,2007.0,
mastr_SEE951282702260,mastr_SEE951282702260,Bioenergy,steam turbine,PP,DE,6.62,53.000261,10.56386,2008.0,
mastr_SEE921830733190,mastr_SEE921830733190,Bioenergy,steam turbine,PP,DE,10.626,53.74153,12.78257,2003.0,
mastr_SEE902845481696,mastr_SEE902845481696,Bioenergy,steam turbine,PP,DE,7.5,53.361206,13.088325,2005.0,
mastr_SEE902902544166,mastr_SEE902902544166,Bioenergy,steam turbine,PP,DE,9.88,50.662975,9.35286,2009.0,
mastr_SEE905731198661,mastr_SEE905731198661,Bioenergy,steam turbine,PP,DE,5.0,53.54852,8.61712,2002.0,
mastr_SEE966068456466,mastr_SEE966068456466,Bioenergy,steam turbine,PP,DE,2.0,52.427656,14.111146,2021.0,
mastr_SEE942118506596,mastr_SEE942118506596,Bioenergy,steam turbine,PP,DE,2.004,51.579523,11.497709,2020.0,
mastr_SEE980004472600,mastr_SEE980004472600,Bioenergy,steam turbine,PP,DE,15.275,49.261473,11.451419,2001.0,
mastr_SEE976945777003,mastr_SEE976945777003,Bioenergy,steam turbine,PP,DE,9.7,52.0719,13.516199,2002.0,
mastr_SEE999630346957,mastr_SEE999630346957,Bioenergy,steam turbine,PP,DE,7.8,52.073598,13.516083,2002.0,
mastr_SEE988200309768,mastr_SEE988200309768,Bioenergy,steam turbine,PP,DE,2.3,54.606322,9.655411,2020.0,
mastr_SEE947714682422,mastr_SEE947714682422,Bioenergy,steam turbine,PP,DE,3.24,49.033524,10.38169,1997.0,
mastr_SEE908940173795,mastr_SEE908940173795,Bioenergy,steam turbine,PP,DE,2.0,51.825538,6.550958,2020.0,
mastr_SEE973647221858,mastr_SEE973647221858,Bioenergy,steam turbine,PP,DE,4.5,49.434853,7.522238,2009.0,
mastr_SEE973279238699,mastr_SEE973279238699,Bioenergy,steam turbine,PP,DE,13.0,51.983469,9.82186,2003.0,
mastr_SEE980085406983,mastr_SEE980085406983,Bioenergy,steam turbine,PP,DE,2.496,51.566903,6.742885,2007.0,
mastr_SEE985326408528,mastr_SEE985326408528,Bioenergy,steam turbine,PP,DE,3.84,50.42957,11.82581,2000.0,
mastr_SEE952794027650,mastr_SEE952794027650,Bioenergy,steam turbine,PP,DE,20.0,51.870948,12.569724,2008.0,
mastr_SEE989521841449,mastr_SEE989521841449,Bioenergy,steam turbine,PP,DE,6.4,52.60251,13.338957,2014.0,
mastr_SEE913660612035,mastr_SEE913660612035,Bioenergy,steam turbine,PP,DE,7.75,53.911827,11.457427,2006.0,
mastr_SEE904023072344,mastr_SEE904023072344,Bioenergy,steam turbine,PP,DE,3.84,48.978004,9.78715,2000.0,
mastr_SEE996434514087,mastr_SEE996434514087,Bioenergy,steam turbine,PP,DE,5.36,51.041113,11.83983,2006.0,
mastr_SEE962743279054,mastr_SEE962743279054,Bioenergy,steam turbine,PP,DE,2.19,50.023406,8.376621,2014.0,
mastr_SEE967492610394,mastr_SEE967492610394,Bioenergy,steam turbine,PP,DE,2.188,50.023384,8.376571,2014.0,
mastr_SEE979265871833,mastr_SEE979265871833,Bioenergy,steam turbine,PP,DE,2.3,53.306468,11.300665,2020.0,
mastr_SEE914980694473,mastr_SEE914980694473,Bioenergy,steam turbine,PP,DE,2.5,52.62841,13.214664,2009.0,
mastr_SEE904771605146,mastr_SEE904771605146,Bioenergy,steam turbine,PP,DE,20.0,53.340748,7.210616,2004.0,
mastr_SEE938349787705,mastr_SEE938349787705,Bioenergy,steam turbine,PP,DE,12.5,51.406887,8.597764,2019.0,
mastr_SEE942752513288,mastr_SEE942752513288,Bioenergy,steam turbine,PP,DE,10.0,51.406887,8.597764,2016.0,
mastr_SEE989870709889,mastr_SEE989870709889,Bioenergy,steam turbine,PP,DE,2.0,52.834877,13.763623,2013.0,
mastr_SEE971244426065,mastr_SEE971244426065,Bioenergy,steam turbine,PP,DE,34.0,52.042576,8.606335,2008.0,
mastr_SEE981751032420,mastr_SEE981751032420,Bioenergy,steam turbine,PP,DE,3.9,53.535253,9.942507,2000.0,
mastr_SEE924602311411,mastr_SEE924602311411,Bioenergy,steam turbine,PP,DE,53.7,51.225419,6.815135,2000.0,
mastr_SEE991273019847,mastr_SEE991273019847,Bioenergy,steam turbine,PP,DE,7.467,53.908951,9.181974,2008.0,
mastr_SEE962845122456,mastr_SEE962845122456,Bioenergy,steam turbine,PP,DE,48.9,51.225419,6.815135,1955.0,2025.0
mastr_SEE947269957617,mastr_SEE947269957617,Bioenergy,steam turbine,PP,DE,2.435,53.404294,8.879778,2017.0,
mastr_SEE976325553869,mastr_SEE976325553869,Bioenergy,steam turbine,PP,DE,28.448,49.535937,8.464503,1966.0,
mastr_SEE957754677845,mastr_SEE957754677845,Bioenergy,steam turbine,PP,DE,2.8,49.229224,12.680714,2012.0,
mastr_SEE924756001060,mastr_SEE924756001060,Bioenergy,steam turbine,PP,DE,8.6,48.396868,9.964751,2004.0,
mastr_SEE904924198341,mastr_SEE904924198341,Bioenergy,steam turbine,PP,DE,4.442,48.396928,9.9648,2012.0,
mastr_SEE932713248328,mastr_SEE932713248328,Bioenergy,steam turbine,PP,DE,12.712,50.022537,8.378924,2003.0,
mastr_SEE997618485445,mastr_SEE997618485445,Bioenergy,steam turbine,PP,DE,20.8,53.095657,7.392577,2003.0,
mastr_SEE916283331352,mastr_SEE916283331352,Bioenergy,steam turbine,PP,DE,5.0,48.394836,8.727956,2005.0,
mastr_SEE915547722813,mastr_SEE915547722813,Bioenergy,steam turbine,PP,DE,4.1,52.366206,7.273017,2022.0,
mastr_SEE914466350367,mastr_SEE914466350367,Bioenergy,steam turbine,PP,DE,3.189,52.16982,14.642671,2010.0,
mastr_SEE957584901332,mastr_SEE957584901332,Bioenergy,steam turbine,PP,DE,3.1,51.146206,6.897465,2007.0,
mastr_SEE998802179607,mastr_SEE998802179607,Bioenergy,steam turbine,PP,DE,21.2,51.884919,8.952415,2000.0,
mastr_SEE922393646569,mastr_SEE922393646569,Bioenergy,steam turbine,PP,DE,5.62,50.95963,11.989875,2002.0,
mastr_SEE916329527695,mastr_SEE916329527695,Bioenergy,steam turbine,PP,DE,2.0,50.991171,6.982322,2021.0,
mastr_SEE953330386187,mastr_SEE953330386187,Bioenergy,steam turbine,PP,DE,5.14,49.120941,9.73342,2006.0,
mastr_SEE928412788005,mastr_SEE928412788005,Bioenergy,steam turbine,PP,DE,4.388,49.100342,9.711028,2013.0,
mastr_SEE915538369669,mastr_SEE915538369669,Bioenergy,steam turbine,PP,DE,4.95,53.909429,11.46292,1998.0,
mastr_SEE909387693235,mastr_SEE909387693235,Bioenergy,steam turbine,PP,DE,12.1,51.915467,8.40003,2000.0,
mastr_SEE912463283787,mastr_SEE912463283787,Bioenergy,steam turbine,PP,DE,3.285,47.856061,12.133992,2011.0,
mastr_SEE991666061644,mastr_SEE991666061644,Bioenergy,steam turbine,PP,DE,2.004,48.114975,11.729258,2014.0,
mastr_SEE939138708956,mastr_SEE939138708956,Bioenergy,steam turbine,PP,DE,4.311,47.851356,12.091641,2012.0,
mastr_SEE925956192589,mastr_SEE925956192589,Bioenergy,steam turbine,PP,DE,2.0,51.36453,14.963354,2009.0,
mastr_SEE988846912872,mastr_SEE988846912872,Bioenergy,steam turbine,PP,DE,3.6,51.106432,12.183729,2022.0,
mastr_SEE928382664095,mastr_SEE928382664095,Bioenergy,steam turbine,PP,DE,3.0,49.261037,11.444835,2001.0,
mastr_SEE993082020441,mastr_SEE993082020441,Bioenergy,steam turbine,PP,DE,2.3,52.523281,7.681152,2023.0,
mastr_SEE942923262168,mastr_SEE942923262168,Bioenergy,steam turbine,PP,DE,2.3,52.523465,7.681094,2023.0,
mastr_SEE904501222902,mastr_SEE904501222902,Bioenergy,steam turbine,PP,DE,2.3,52.504011,7.943742,2022.0,
mastr_SEE978702551543,mastr_SEE978702551543,Bioenergy,steam turbine,PP,DE,4.507,52.554125,7.925923,2023.0,
mastr_SEE993193144036,mastr_SEE993193144036,Bioenergy,steam turbine,PP,DE,4.507,52.55412,7.926052,2023.0,
mastr_SEE915837929151,mastr_SEE915837929151,Bioenergy,steam turbine,PP,DE,4.507,51.51865,8.241787,2023.0,
mastr_SEE960693938847,mastr_SEE960693938847,Bioenergy,steam turbine,PP,DE,4.507,51.518684,8.241787,2023.0,
mastr_SEE939429845179,mastr_SEE939429845179,Bioenergy,steam turbine,PP,DE,3.352,52.053239,8.063723,2023.0,
mastr_SEE902474184968,mastr_SEE902474184968,Bioenergy,steam turbine,PP,DE,4.5,52.421086,9.644807,2024.0,
mastr_SEE900576662001,mastr_SEE900576662001,Bioenergy,steam turbine,PP,DE,3.352,52.053239,8.063723,2023.0,
mastr_SEE987993663941,mastr_SEE987993663941,Bioenergy,steam turbine,PP,DE,3.352,52.053239,8.063723,2023.0,
mastr_SEE986886521948,mastr_SEE986886521948,Bioenergy,steam turbine,PP,DE,4.5,52.398848,9.68202,2024.0,
mastr_SEE941638556043,mastr_SEE941638556043,Bioenergy,steam turbine,PP,DE,2.5,47.977111,7.824309,2024.0,
mastr_SEE997355230520,mastr_SEE997355230520,Bioenergy,steam turbine,PP,DE,7.549,49.112298,9.785656,2018.0,
mastr_SEE912209138449,mastr_SEE912209138449,Bioenergy,steam turbine,PP,DE,4.5,49.100342,9.711028,2021.0,
mastr_SEE958578071345,mastr_SEE958578071345,Bioenergy,steam turbine,PP,DE,5.28,51.226357,14.915476,2024.0,
mastr_SEE924703938449,mastr_SEE924703938449,Bioenergy,steam turbine,PP,DE,2.579,54.098343,13.373625,2024.0,
mastr_SEE956957104882,mastr_SEE956957104882,Bioenergy,steam turbine,PP,DE,2.579,54.098202,13.373537,2024.0,
mastr_SEE957877619005,mastr_SEE957877619005,Bioenergy,steam turbine,PP,DE,5.5,52.270445,14.132759,2004.0,
mastr_SEE988348842622,mastr_SEE988348842622,Bioenergy,steam turbine,PP,DE,2.0,53.913784,12.703672,2011.0,
mastr_SEE913940631831,mastr_SEE913940631831,Bioenergy,steam turbine,PP,DE,2.004,52.076332,10.044103,2017.0,
mastr_SEE992398329613,mastr_SEE992398329613,Bioenergy,steam turbine,PP,DE,20.0,48.525262,8.08621,2024.0,
mastr_SEE942522088909,mastr_SEE942522088909,Bioenergy,steam turbine,PP,DE,2.3,50.823679,13.636807,2023.0,
mastr_SEE911645580614,mastr_SEE911645580614,Bioenergy,steam turbine,PP,DE,4.85,47.793019,12.18192,2012.0,
mastr_SEE938990134545,mastr_SEE938990134545,Bioenergy,steam turbine,PP,DE,20.52,53.533142,10.074323,2005.0,
mastr_SEE914365805029,mastr_SEE914365805029,Bioenergy,steam turbine,PP,DE,4.5,52.398848,9.681902,2024.0,
mastr_SEE993205796611,mastr_SEE993205796611,Bioenergy,steam turbine,PP,DE,4.5,52.398972,9.682147,2024.0,
mastr_SEE923391382282,mastr_SEE923391382282,Bioenergy,steam turbine,PP,DE,4.5,52.398824,9.682418,2024.0,
mastr_SEE963709646453,mastr_SEE963709646453,Bioenergy,steam turbine,PP,DE,2.0,52.398879,9.682214,2024.0,
mastr_SEE976367618755,mastr_SEE976367618755,Bioenergy,steam turbine,PP,DE,4.5,52.421045,9.644711,2024.0,
mastr_SEE958806714600,mastr_SEE958806714600,Bioenergy,steam turbine,PP,DE,2.0,52.421066,9.644565,2024.0,
mastr_SEE933011205846,mastr_SEE933011205846,Bioenergy,steam turbine,PP,DE,4.5,52.421074,9.64463,2024.0,
